TIPO_PRODUTO;NOME_PRODUTO;DATA_FINALIZACAO_PROCESSO;CATEGORIA_REGULATORIA;NUMERO_REGISTRO_PRODUTO;DATA_VENCIMENTO_REGISTRO;NUMERO_PROCESSO;CLASSE_TERAPEUTICA;EMPRESA_DETENTORA_REGISTRO;SITUACAO_REGISTRO;PRINCIPIO_ATIVO
"MEDICAMENTO";"GENTAMISAN";"12/07/2001";"Similar";101860002;"072029";"2500101039478";"AMINOGLICOSIDEOS";"04099395000182 - SANTISA LABORATÓRIO FARMACÊUTICO S/A";"Ativo";"sulfato de gentamicina"
"MEDICAMENTO";"HARTERYA";"07/04/2022";"Similar";156510096;"042032";"25351357383202179";"ANTITROMBOTICO";"05254971000181 - ZYDUS NIKKHO FARMACÊUTICA LTDA";"Ativo";"apixabana"
"MEDICAMENTO";"NEO DIGOXIN";"22/10/1997";"Similar";104650200;"102012";"250000087329611";"GLICOSIDEOS CARDIACOS";"29785870000103 - LABORATÓRIO NEO QUÍMICA COMÉRCIO E INDÚSTRIA LTDA";"Inativo";"digoxina"
"MEDICAMENTO";"NEOTOSS";"09/01/2012";"Similar";155840147;"082026";"25351563851201110";"ANTITUSSIGENOS";"05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A";"Ativo";"dropropizina"
"MEDICAMENTO";"NONOXINOL 9";"13/06/1997";"Similar";101810308;"062002";"250000309619695";"ESPERMATICIDAS TOPICOS";"50929710000179 - MEDLEY INDÚSTRIA FARMACÊUTICA LTDA";"Inativo";
"MEDICAMENTO";"PIOSAY";"04/08/2008";;172870018;"062011";"25351140106200851";"ESCABICIDAS E OUTROS ECTOPARASITICIDAS";"02932074000191 - HYPERA S.A.";"Inativo";"permetrina"
"MEDICAMENTO";"SIMETICONA";"27/07/2018";"BAIXO RISCO";;"072028";;;"45992062000165 - GERMED FARMACEUTICA LTDA";"Ativo";
"MEDICAMENTO";"SONARIN";"21/07/2008";"Similar";154230128;"072028";"25351181052200884";"DESCONGESTIONANTES NASAIS TOPICOS";"03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A";"Ativo";"cloridrato de nafazolina"
"MEDICAMENTO";"TIAMINA + ASSOCIAÇÕES";"30/10/1989";"Similar";107900009;"102004";"2599100920179";"NEUROPSICOESTIMULANTES";"42480756000125 - FARMAVY INDÚSTRIA FARMACÊUTICA LTDA";"Inativo";
"MEDICAMENTO";"BETALOL";"13/07/2000";"Similar";109860025;"072005";"250000205999904";"ANTI-HIPERTENSIVOS";"74135922000142 - IBFARMA INDUSTRIA DE BIOTECNOLOGIA FTCA LTDA.";"Inativo";"atenolol"
"MEDICAMENTO";"CLORIDRATO DE TRAMADOL + PARACETAMOL";"18/03/2019";"Genérico";105730690;"102027";"25351011763201945";"ANALGESICOS NARCOTICOS";"60659463002992 - ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A";"Inativo";"cloridrato de tramadol, paracetamol"
"MEDICAMENTO";"ETORICOXIBE";"25/08/2025";"Genérico";100290226;"082035";"25351062553202563";"ANTINFLAMATORIOS ANTIREUMATICOS";"45987013000134 - ORGANON FARMACÊUTICA LTDA.";"Ativo";"etoricoxibe"
"MEDICAMENTO";"GLICERINA RIOQUIMICA";"12/03/2014";"BAIXO RISCO";;;;;"55643555000143 - RIOQUIMICA S.A.";"Ativo";
"MEDICAMENTO";"GRIPINEW";"10/03/2009";"Similar";109170076;"032029";"25351031113200863";"PRODUTOS PARA TERAPIA SINTOMATICA DA GRIPE";"17875154000120 - MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.";"Ativo";"dipirona monoidratada, cafeína anidra, maleato de clorfenamina"
"MEDICAMENTO";"MALEATO DE BRONFENIRAMINA + CLORIDRATO DE FENILEFRINA";"02/02/2026";"Genérico";102351462;"022036";"25351433441202411";"PRODUTO P.TERAPIA SINTOMATICA DA GRIPE";"57507378000365 - EMS S/A";"Ativo";"maleato de bronfeniramina, cloridrato de fenilefrina"
"MEDICAMENTO";"N?O DECLARADO";"11/12/2006";"BAIXO RISCO";;;;;"44363661000157 - GLENMARK FARMACÊUTICA LTDA";"Inativo";
"MEDICAMENTO";"NUPLAM - PARACETAMOL";"17/05/1996";"Similar";112060001;"052011";"250000029579618";"ANALGESICOS";"24365710000183 - UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"Inativo";
"MEDICAMENTO";"OMLYCLO";"11/08/2025";"Biológico";192160006;"082035";"25351406778202374";;"05452889000161 - CELLTRION HEALTHCARE DISTRIBUICAO DE PRODUTOS FARMACEUTICOS DOS";"Ativo";"omalizumabe"
"MEDICAMENTO";"SOLUSAM";"04/03/2016";"BAIXO RISCO";;"032036";;;"04459117000199 - SAMTEC BIOTECNOLOGIA LIMITADA";"Inativo";
"MEDICAMENTO";"TRESDÊ";"01/07/2019";"Específico";135170047;"072029";"25351088669201984";"VITAMINA D E ANÁLOGOS";"48344725000719 - ALTHAIA S.A. INDUSTRIA FARMACEUTICA";"Ativo";"colecalciferol"
"MEDICAMENTO";"ZOYLEX";"12/03/1999";"Similar";123610007;"032009";"250000111829843";"ANTIVIROTICOS";"64711500000114 - UCB BIOPHARMA LTDA.";"Inativo";"aciclovir"
"MEDICAMENTO";"BIO-CLOREX 0,5%";"19/09/2011";"BAIXO RISCO";;;;;"33524950000174 - LABORATÓRIO BRASILEIRO DE BIOLOGIA LTDA";"Ativo";
"MEDICAMENTO";"CLORIDRATO DE METILFENIDATO";"03/04/2023";"Genérico";122140122;"042033";"25351573955202165";"PSICOANALETICOS";"55980684000127 - ADIUM S.A.";"Ativo";"cloridrato de metilfenidato"
"MEDICAMENTO";"DIPROPIONATO DE BETAMETASONA + SULFATO DE GENTAMICINA";"22/06/2015";"Genérico";183260230;"092027";"25351680578201479";"GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA";"10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.";"Inativo";"dipropionato de betametasona, sulfato de gentamicina"
"MEDICAMENTO";"FRENALER";"31/03/1999";"Similar";124870020;"032004";"250000302139892";"ANTIALERGICOS";"93721512000128 - PAYAM NEDA";"Inativo";"loratadina"
"MEDICAMENTO";"GELDROX";"23/09/2013";"Similar";107150184;"092018";"25351514261200986";"ANTIACIDO";"44010437000181 - CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA";"Inativo";"hidróxido de alumínio, hidróxido de magnésio, simeticona"
"MEDICAMENTO";"MARESIS";"09/03/2016";"BAIXO RISCO";;;;;"33349473000310 - FARMOQUIMICA S/A";"Ativo";
"MEDICAMENTO";"MENOPAX";"08/06/2001";"Similar";105730037;"062010";"2599200440470";;"60659463002992 - ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A";"Inativo";"ciclofenila"
"MEDICAMENTO";"NISUFAR";"12/07/2010";"Similar";103850100;"072030";"25351506608200850";"ANTINFLAMATORIOS";"83874628000143 - LABORATÓRIO FARMACÊUTICO ELOFAR LTDA";"Ativo";"nimesulida"
"MEDICAMENTO";"N?O DECLARADO";"12/11/2013";"DINAMIZADO";;;;;"60862208000141 - FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA";"Ativo";
"MEDICAMENTO";"RETTAN";"27/05/2019";"Similar";109740279;"052029";"25351368048201809";"OUTROS PRODUTOS COM ACAO NO TRATO URINARIO";"49475833000106 - BIOLAB SANUS FARMACÊUTICA LTDA";"Ativo";"cloridrato de tansulosina"
"MEDICAMENTO";"SORO ANTICROTÁLICO";"17/02/2003";"Biológico";122340013;"022028";"25351191459200224";"SOROS IMUNOPROTETORES";"61821344000156 - INSTITUTO BUTANTAN";"Ativo";"imunoglobulina heteróloga contra veneno de crotalus sp"
"MEDICAMENTO";"ACETATO DE ABIRATERONA";"06/04/2020";"Genérico";155730051;"042030";"25351048907202052";"OUTROS ANTINEOPLASICOS";"05333542000108 - TEVA FARMACÊUTICA LTDA.";"Ativo";"acetato de abiraterona"
"MEDICAMENTO";"ANAFRANIL";"18/09/2023";"Novo";100470657;"062036";"25351394944202382";"ANTIDEPRESSIVOS";"61286647000116 - SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA";"Ativo";"cloridrato de clomipramina"
"MEDICAMENTO";"CLORIDRATO DE LIDOCAINA + BITARTARADO DE EPINEFRINA";"23/04/2001";"Similar";102980269;"022005";"2599101090079";"ANESTESICOS LOCAIS";"44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.";"Inativo";"cloridrato de lidocaina, hemitartarato de epinefrina"
"MEDICAMENTO";"ENZICOBA";"30/10/1989";"Específico";103940032;"102009";"2599200809270";"MONOVITAMINAS EXCETO VITAMINA K";"61150819000120 - LABORATÓRIO AMERICANO DE FARMACOTERAPIA S/A";"Inativo";"cobamamida"
"MEDICAMENTO";"LORATADINA + SULFATO DE PSEUDOEFEDRINA";"11/06/2004";"Genérico";101810473;"062019";"25351031290200416";"ANTI-HISTAMINICOS SISTEMICOS";"50929710000179 - MEDLEY INDÚSTRIA FARMACÊUTICA LTDA";"Inativo";"loratadina, sulfato de pseudoefedrina"
"MEDICAMENTO";"MALVIN";"09/07/2004";"Fitoterápico";121390024;"072009";"25351038586200387";;"84830074000145 - LABORATORIO YANTEN LTDA";"Inativo";"malva sylvestris l."
"MEDICAMENTO";"N?O DECLARADO";"27/07/2009";"DINAMIZADO";;;;;"60862208000141 - FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA";"Ativo";
"MEDICAMENTO";"OVARIOFLORA";"07/08/1979";"Fitoterápico";137070022;"082004";"2599200505936";"FITOTERAPICO COMPOSTO";"02007074000185 - FLORA MEDICINAL J. MONTEIRO DA SILVA LTDA";"Inativo";"davilla rugosa poir., dorstenia multiformis, plumeria lancifolia müll.arg."
"MEDICAMENTO";"PLETIL";"28/01/2002";"Similar";123890090;"112006";"2599201750454";"AMEBICIDAS, GIARDICIDAS E TRICOMONICIDAS";"71699490000104 - PHARMACIA BRASIL LTDA";"Inativo";"tinidazol"
"MEDICAMENTO";"QUINACRIS";"19/12/2000";"Similar";102980110;"062029";"2500100439286";"ANTIMALARICOS";"44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.";"Ativo";"difosfato de cloroquina, dicloridrato de cloroquina"
"MEDICAMENTO";"RANITIDINA";"23/09/1996";"Similar";100140069;"092001";"250000075859482";"ANTIULCEROSOS";"33517558000106 - QUIMICA FARMACEUTICA NIKKHO DO BRASIL LTDA";"Inativo";
"MEDICAMENTO";"TACLIPAXOL";"19/06/1998";"Similar";100630173;"062008";"250000131189734";"ANTINEOPLASICO";"33258401000103 - INSTITUTO BIOCHIMICO INDÚSTRIA FARMACÊUTICA LTDA";"Inativo";"paclitaxel"
"MEDICAMENTO";"AZIMED";"24/12/2018";"Similar";143810221;"112028";"25351561485201891";"ANTIBIOTICOS SISTEMICOS SIMPLES";"02814497000107 - CIMED INDUSTRIA S.A";"Inativo";"azitromicina di-hidratada"
"MEDICAMENTO";"BENEGRIP";"10/11/2008";;172870048;"052013";"25351136037200881";"PRODUTOS PARA TERAPIA SINTOMATICA DA GRIPE";"02932074000191 - HYPERA S.A.";"Inativo";"cafeína, dipirona, dipirona monoidratada, maleato de clorfeniramina"
"MEDICAMENTO";"CLORETO DE SÓDIO 0,9%";"08/04/2003";"Similar";100419941;"042008";"25351163379200289";"REIDRATANTES PARENTERAIS";"49324221000104 - FRESENIUS KABI BRASIL LTDA";"Inativo";"cloreto de sódio + associações"
"MEDICAMENTO";"DAPAGLIFLOZINA";"06/04/2026";"Genérico";105831059;"042036";"25351221596202597";"ANTIDIABETICOS";"45992062000165 - GERMED FARMACEUTICA LTDA";"Ativo";"dapagliflozina"
"MEDICAMENTO";"DAYVIT";"08/08/2001";"Específico";105730118;"062015";"2599100215480";"VITAMINAS E SUPLEMENTOS MINERAIS";"60659463002992 - ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A";"Inativo";"acetato de retinol, acetato de racealfatocoferol, ácido ascórbico, nitrato de tiamina, riboflavina, nicotinamida, cloridrato de piridoxina, cianocobalamina, fosfato de cálcio dibásico di-hidratado, fumarato ferroso, iodeto de potássio, oxido de magnesio, selenato de sódio, sulfato de zinco monoidratado, frutose 1,6 difosfato cálcica"
"MEDICAMENTO";"GLICAZIDA";"27/04/1999";"Similar";126250080;"042004";"250000302259871";"ANTIDIABETICOS";"00394502007157 - LABORATÓRIO FARMACÊUTICO DA MARINHA";"Inativo";"glicazida"
"MEDICAMENTO";"HEMOBLOCK";"14/02/2011";"Similar";135690606;"072027";"25351670133201074";"ANTIFIBRINOLITICOS";"00923140000131 - EMS SIGMA PHARMA LTDA";"Ativo";"ácido tranexâmico"
"MEDICAMENTO";"MELOXICAM";"12/01/2015";"Genérico";100470532;"012020";"25351487991201266";"ANTINFLAMATORIOS";"61286647000116 - SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA";"Inativo";"meloxicam"
"MEDICAMENTO";"NEBIDO";"17/10/2005";"Novo";100200123;"102010";"25351107081200451";"ANDROGENOS SIMPLES";"56990534000167 - UNIAO QUIMICA INTERNACIONAL LTDA";"Inativo";"undecilato de testosterona"
"MEDICAMENTO";"N?O DECLARADO";"28/01/2016";"DINAMIZADO";;"012026";;;"60862208000141 - FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA";"Ativo";
"MEDICAMENTO";"SULFATO DE GLICOSAMINA";"21/09/2001";"Similar";112130270;"082006";"253510077760165";"OUTROS PRODUTOS COM ACAO NO SISTEMA MUSCULO ESQUELETICO";"53162095000106 - BIOSINTÉTICA FARMACÊUTICA LTDA";"Inativo";
"MEDICAMENTO";"BEZAFIBRATO";"07/02/2011";;167730205;"062019";"25351661760201018";"ANTILIPEMICOS";"05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA";"Inativo";"bezafibrato"
"MEDICAMENTO";"CLORIDRATO DE PIOGLITAZONA";"27/06/2011";"Genérico";105250051;"062036";"25351115363200915";"ANTIDIABETICOS";"33078528000132 - TORRENT DO BRASIL LTDA";"Ativo";"cloridrato de pioglitazona"
"MEDICAMENTO";"DICLOFENACO RESINATO";"28/06/1996";"Similar";101180117;"062001";"250000213969521";"ANTINFLAMATORIOS";"62462015000129 - APSEN FARMACEUTICA S/A";"Inativo";
"MEDICAMENTO";"LORATADINA + SULFATO DE PSEUDOEFEDRINA";"09/10/2006";;100470404;"032009";"25351115554200655";"ANTI-HISTAMINICOS SISTEMICOS";"61286647000116 - SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA";"Inativo";"loratadina, sulfato de pseudoefedrina"
"MEDICAMENTO";"SOLUÇÃO DE HIPOSSULFITO DE SÓDIO 40% CELESTE";"03/07/2015";"BAIXO RISCO";;;;;"25101874000166 - INDÚSTRIA QUÍMICA CELESTE LTDA";"Ativo";
"MEDICAMENTO";"TOPIRAMATO";"26/11/2018";"Genérico";126750337;"112028";"25351613417201815";"ANTICONVULSIVANTES";"72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A";"Inativo";"topiramato"
"MEDICAMENTO";"ÁGUA OXIGENADA 10 VOLUMES DROGA RAIA";"09/03/2011";"BAIXO RISCO";;;;;"92928951000143 - LABORATORIO INDUSTRIAL FARMACÊUTICO LIFAR LTDA";"Ativo";
"MEDICAMENTO";"ALCOOL IODADO 0,1% RIOQUIMICA";"13/12/2013";"BAIXO RISCO";;;;;"55643555000143 - RIOQUIMICA S.A.";"Ativo";
"MEDICAMENTO";"APIXABANA";"07/04/2022";"Genérico";183260487;"042032";"25351035604202151";"ANTITROMBOTICO";"10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.";"Ativo";"apixabana"
"MEDICAMENTO";"AZITROMICINA";"12/09/2016";;154230238;"092021";"25351210904201668";"ANTIBIOTICOS SISTEMICOS SIMPLES";"03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A";"Inativo";"azitromicina di-hidratada"
"MEDICAMENTO";"CANDESARTANA CILEXETILA";"09/12/2019";"Genérico";125680302;"122029";"25351403513201439";"ANTI-HIPERTENSIVOS SIMPLES";"73856593000166 - PRATI DONADUZZI & CIA LTDA";"Ativo";"candesartana cilexetila"
"MEDICAMENTO";"DIZDY";"18/09/2023";"Similar";115600253;"092033";"25351255492201938";"ANTI-HISTAMÍNICOS PARA USO SISTÊMICO";"17562075000169 - CIFARMA CIENTÍFICA FARMACÊUTICA LTDA";"Ativo";"desloratadina"
"MEDICAMENTO";"LIQUIDO DE DAKIN";"12/03/2014";"BAIXO RISCO";;;;;"55643555000143 - RIOQUIMICA S.A.";"Ativo";
"MEDICAMENTO";"N?O DECLARADO";"30/07/2014";"DINAMIZADO";;;;;"60862208000141 - FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA";"Ativo";
"MEDICAMENTO";"ROXITROMICINA";"05/08/2002";"Similar";112830095;"082007";"253510268230080";"MACROLIDEOS";"52208733000110 - LABORATORIO ITAFARMA LTDA";"Inativo";
"MEDICAMENTO";" IMUNOCIANINA";"12/09/2001";"Novo";123610046;"092006";"253510025030115";"IMUNOMODULADOR";"64711500000114 - UCB BIOPHARMA LTDA.";"Inativo";
"MEDICAMENTO";"ÁCIDO FÓLICO";"08/11/2000";"Similar";112100006;"112005";"253510080720047";"ANTIANEMICOS";"00689359000118 - FUNDAÇÃO ESTADUAL DE PRODUÇÃO E PESQUISA EM SAÚDE - FEPPS";"Inativo";"ácido fólico"
"MEDICAMENTO";"CEFALMED COMPRIMIDOS";"28/08/2024";"DINAMIZADO";;"082034";;;"60862208000141 - FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA";"Inativo";
"MEDICAMENTO";"CELESTONE SOLUSPAN";"20/07/2015";"Novo";178170775;"082035";"25351233937201590";"GLICOCORTICOIDES SISTEMICOS-ASSOCIACOES MEDICAMENTOSAS";"61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.";"Ativo";"acetato de betametasona, fosfato dissódico de betametasona"
"MEDICAMENTO";"CITARAX";"30/08/2002";"Similar";116370052;"082027";"2500000178399";"ANTIMETABOLICOS ANALOGOS DA PIRIMIDINA";"58430828000160 - BLAU FARMACÊUTICA S.A.";"Ativo";"citarabina"
"MEDICAMENTO";"DICLORIDRATO DE LEVOCETIRIZINA";"18/08/2025";"Genérico";155840700;"082035";"25351008721202575";"ANTIALERGICOS";"05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A";"Ativo";"dicloridrato de levocetirizina"
"MEDICAMENTO";"HIDROXIDO DE ALUMINIO + HIDROXIDO DE MAGNESIO + DIMETICONA";"16/05/2002";"Similar";100020096;"052007";"253510181660015";"ANTIACIDO";"29322013000169 - LABORATORIO SEDABEL LTDA";"Inativo";
"MEDICAMENTO";"KALICID";"02/05/2007";"BAIXO RISCO";;;;;"18324343000177 - BELFAR LTDA";"Inativo";
"MEDICAMENTO";"LEVEMIR";"14/02/2005";"Biológico";117660019;"022030";"25351051219200450";"ANTIDIABETICOS";"82277955000155 - NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA";"Ativo";"insulina detemir"
"MEDICAMENTO";"MINOXIDIL";"17/03/2025";"Genérico";104971546;"032035";"25351353875202276";"ANTIALOPECIA";"60665981000118 - UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A";"Ativo";"minoxidil"
"MEDICAMENTO";"NARIDRIN H";"31/10/2011";"Específico";102351050;"052028";"25351641222201076";"DESCONGESTIONANTES NASAIS TOPICOS";"57507378000365 - EMS S/A";"Inativo";"cloreto de sódio"
"MEDICAMENTO";"N?O DECLARADO";"20/07/2015";"DINAMIZADO";;;;;"60862208000141 - FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA";"Ativo";
"MEDICAMENTO";"N?O DECLARADO";"21/11/2016";"DINAMIZADO";;"112026";;;"60862208000141 - FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA";"Ativo";
"MEDICAMENTO";"PRALAX";"25/06/2004";"Similar";101180597;"062009";"25351011466200332";"LAXANTES";"62462015000129 - APSEN FARMACEUTICA S/A";"Inativo";"polietilenoglicol, bicarbonato de sódio, cloreto de potássio, cloreto de sódio"
"MEDICAMENTO";"SALICILATO DE BISMUTO + ASSOCIAÇÕES";"18/03/2002";"Similar";103070007;"102009";"2599100961678";"ANTIACIDOS E ANTIULCEROSOS ASSOCIADOS";"33191214000141 - VAROS IND COM PROD FARMACEUTICOS LTDA.";"Inativo";
"MEDICAMENTO";"THIOPENTAX";"24/02/1989";"Similar";102980094;"022029";"250000166388890";"ANESTESICOS GERAIS INJETAVEIS";"44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.";"Ativo";"tiopental sódico"
"MEDICAMENTO";"WONILIN";"23/11/2020";"Similar";100410191;"092028";"25351936076202078";"PENICILINA G E DERIVADOS (BENZILPENICILINAS)";"49324221000104 - FRESENIUS KABI BRASIL LTDA";"Inativo";"benzilpenicilina procaína, benzilpenicilina potássica"
"MEDICAMENTO";"CITALOPRAM";"06/02/2003";"Genérico";100470377;"022028";"25351189193200250";"ANTIDEPRESSIVOS";"61286647000116 - SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA";"Inativo";"bromidrato de citalopram"
"MEDICAMENTO";"COMBIWAVE";"04/12/2023";"Similar";110130299;"122033";"25351203382202377";"ANTIASMATICOS";"44363661000157 - GLENMARK FARMACÊUTICA LTDA";"Ativo";"xinafoato de salmeterol, propionato de fluticasona"
"MEDICAMENTO";"DIGITOXINA";"22/10/1997";"Similar";108840337;"102002";"250000267479661";"GLICOSIDEOS CARDIACOS";"01541283000141 - INDÚSTRIA QUÍMICA DO ESTADO DE GOIÁS S/A - IQUEGO";"Inativo";
"MEDICAMENTO";"DIMENIDRINATO";"24/06/1999";"Similar";123890073;"062004";"250000137739981";"ANTI-HISTAMINICOS SISTEMICOS";"71699490000104 - PHARMACIA BRASIL LTDA";"Inativo";
"MEDICAMENTO";"GENFENICOL";"08/07/2002";"Similar";148690032;"072007";"253510234040041";"ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO";"03436841000134 - FORMIL FARMACÊUTICA LTDA";"Inativo";"cloranfenicol"
"MEDICAMENTO";"LINEZOLIDA";"18/06/2018";"Genérico";102980467;"062028";"25351414849201538";"ANTIBIOTICOS SISTEMICOS SIMPLES";"44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.";"Ativo";"linezolida"
"MEDICAMENTO";"MYZILDREM";"04/06/2018";"Similar";188300040;"062028";"25351634545201711";"ANTINFLAMATORIOS";"11643096000122 - VIATRIS FARMACEUTICA DO BRASIL LTDA";"Inativo";"nimesulida"
"MEDICAMENTO";"N?O DECLARADO";"18/08/2011";"DINAMIZADO";;;;;"05512481000138 - LABORATORIO LAECCO COSMIATRIA BIOCELULAR LTDA - ME";"Ativo";
"MEDICAMENTO";"SUCCINATO SÓDICO DE CLORANFENICOL";"08/10/2007";"Genérico";114020056;"102027";"25351302933200764";"CLORANFENICOL E ANALOGOS";"06629745000109 - NOVAFARMA INDÚSTRIA FARMACÊUTICA LTDA";"Inativo";"succinato sódico de cloranfenicol"
"MEDICAMENTO";"BENCAL";"16/10/2011";"BAIXO RISCO";;;;;"35356799000138 - LAPON INDUSTRIA FARMACEUTICA LTDA - EPP";"Ativo";
"MEDICAMENTO";"BENZAC AC 10%";"11/01/2019";"BAIXO RISCO";;"012024";;;"00317372000499 - GALDERMA BRASIL LTDA";"Ativo";
"MEDICAMENTO";"DASATINIBE MONOIDRATADO";"17/10/2022";"Genérico";104070114;"102032";"25351308571202254";"ANTINEOPLASICO";"30064034000100 - INSTITUTO VITAL BRAZIL S/A";"Ativo";"dasatinibe monoidratado"
"MEDICAMENTO";"LORATADINA + SULFATO DE PSEUDOEFEDRINA";"19/03/2007";"Genérico";103940538;"032012";"25351084860200551";"ANTI-HISTAMINICOS SISTEMICOS";"61150819000120 - LABORATÓRIO AMERICANO DE FARMACOTERAPIA S/A";"Inativo";"loratadina, sulfato de pseudoefedrina"
"MEDICAMENTO";"MINIDIAB";"31/07/2017";;121100408;"122019";"25351099736201756";"ANTIDIABETICOS";"61072393000133 - PFIZER BRASIL LTDA";"Inativo";"glipizida"
"MEDICAMENTO";"MIRTAZAPINA";"30/08/2022";"Genérico";118190353;"112028";"25351065391202272";"ANTIDEPRESSIVOS";"92265552000905 - MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA";"Ativo";"mirtazapina"
"MEDICAMENTO";"MONTELUCASTE DE SÓDIO";"17/08/2015";"Genérico";100431145;"082035";"25351711341201469";"ANTIASMATICOS";"61190096000192 - EUROFARMA LABORATORIOS S.A.";"Ativo";"montelucaste de sódio"
"MEDICAMENTO";"N?O DECLARADO";"04/11/2013";"DINAMIZADO";;;;;"60862208000141 - FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA";"Ativo";
"MEDICAMENTO";"N?O DECLARADO";"05/11/2013";"DINAMIZADO";;;;;"60862208000141 - FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA";"Ativo";
"MEDICAMENTO";"N?O DECLARADO";"29/10/2013";"DINAMIZADO";;;;;"60862208000141 - FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA";"Ativo";
"MEDICAMENTO";"RIOHEX 2%";"11/03/2016";"BAIXO RISCO";;;;;"55643555000143 - RIOQUIMICA S.A.";"Ativo";
"MEDICAMENTO";"THIOMUCASE";"12/03/2003";"Similar";120330014;"042008";"2599200821064";"ANTINFLAMATORIOS E ANTIREUMATIOS-ASSOCS  MEDICAMENTOSAS";"61099966000112 - SANOFI - SYNTHELABO FARMACÊUTICA LTDA";"Inativo";"alfa amilase bacteriana, mucopolissacaridase, alfa quimotripsina"
"MEDICAMENTO";"VENODORON";"30/10/2009";"Dinamizado";100610090;"102014";"25351589801200818";"MEDICAMENTOS DINAMIZADOS COMPOSTOS";"56992217000180 - WELEDA DO BRASIL LABORATÓRIO E FARMÁCIA LTDA";"Inativo";"aesculus hippocastanum l., hamamelis virginiana l., ruta graveolens l., kalium aceticum"
"MEDICAMENTO";"VIMPAT";"24/02/2014";"Novo";123610081;"022029";"25351116566201391";"ANTICONVULSIVANTES";"64711500000114 - UCB BIOPHARMA LTDA.";"Ativo";"lacosamida"
"MEDICAMENTO";"ABLOK PLUS";"29/06/1999";"Similar";109740092;"062029";"250000209279973";"ANTI-HIPERTENSIVOS";"49475833000106 - BIOLAB SANUS FARMACÊUTICA LTDA";"Ativo";"atenolol, clortalidona"
"MEDICAMENTO";"BICARBONATO DE SÓDIO";"27/06/2008";"BAIXO RISCO";;;;;"00376959000126 - IFAL INDUSTRIA E COMERCIO DE PRODUTOS FARMAC LTDA";"Inativo";
"MEDICAMENTO";"COONCENTRADO P/ HEMODIALISE C/ ACETATO SODICO 136";"24/09/1999";"Similar";110850006;"092004";"2501600100498";"PRODUTOS PARA HEMODIALISE";"06628333000146 - FARMACE INDÚSTRIA QUÍMICO-FARMACÊUTICA CEARENSE LTDA";"Inativo";
"MEDICAMENTO";"MOVINAU";"13/07/2020";"Similar";138410073;"072030";"25351655712201154";"ANTIEMETICOS E ANTINAUSEANTES";"02456955000183 - NATULAB LABORATORIO S.A";"Ativo";"bromoprida"
"MEDICAMENTO";"N?O DECLARADO";"12/11/2013";"DINAMIZADO";;;;;"60862208000141 - FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA";"Ativo";
