barcode;descriptions
7898000001700;"{""CULTURELLE 10MG 30 COMP CIF""}"
7898000001701;"{""BUSCOPLEX 10MG 30 COMP NAT""}"
7898000001702;"{""TETRAMED 10MG 30 COMP ""}"
7898000001703;"{""VALPI 10MG 30 COMP ""}"
7898000001704;"{""SILIBOM 10MG 30 COMP ""}"
7898000001705;"{""BETALOR 10MG 30 COMP ACH""}"
7898000001706;"{""SERTRALINA 10MG 30 COMP ACH""}"
7898000001707;"{""SHINGRIX 10MG 30 COMP ""}"
7898000001708;"{""EZETROL 10MG 30 COMP MER""}"
7898000001709;"{""MUCOXOLAN 10MG 30 COMP TEU""}"
7898000001710;"{""BLEPHAGEL 10MG 30 COMP GEN""}"
7898000001711;"{""CEFABRINA 10MG 30 COMP NEO""}"
7898000001712;"{""BIQUIZ 10MG 30 COMP ""}"
7898000001713;"{""DAEM 10MG 30 COMP ""}"
7898000001714;"{""FERROFACIL 10MG 30 COMP GRO""}"
7898000001715;"{""FORMOCAPS 10MG 30 COMP ""}"
7898000001716;"{""GINKOMED 10MG 30 COMP ""}"
7898000001717;"{""TANDRILAX 10MG 30 COMP ""}"
7898000001718;"{""VYZULTA 10MG 30 COMP BAU""}"
7898000001719;"{""AH 10MG 30 COMP ZUL""}"
7898000001720;"{""VARTAZ 10MG 30 COMP EUR""}"
7898000001721;"{""DUOM 10MG 30 COMP VTF""}"
7898000001722;"{""EUROFITO 10MG 30 COMP ""}"
7898000001723;"{""APIARIOS BONADIO 10MG 30 COMP ""}"
7898000001724;"{""HUMALOG 10MG 30 COMP ""}"
7898000001725;"{""FOSMORYL 10MG 30 COMP ""}"
7898000001726;"{""RESPRIN 10MG 30 COMP ""}"
7898000001727;"{""NISOFLAN 10MG 30 COMP GEO""}"
7898000001728;"{""MUCIBRON 10MG 30 COMP MED""}"
7898000001729;"{""EZONIAC 10MG 30 COMP ""}"
7898000001730;"{""RUVA 10MG 30 COMP ""}"
7898000001731;"{""ALLURENE 10MG 30 COMP BAY""}"
7898000001732;"{""LETROZOL 10MG 30 COMP BLA""}"
7898000001733;"{""ALMEIDAPRADO 10MG 30 COMP ALM""}"
7898000001734;"{""LUTENIL 10MG 30 COMP TRM""}"
7898000001735;"{""OLANZAPINA 10MG 30 COMP BCH""}"
7898000001736;"{""BISMU JET 10MG 30 COMP LEG""}"
7898000001737;"{""GRIPINEW 10MG 30 COMP MDQ""}"
7898000001738;"{""MITICOCAN 10MG 30 COMP ""}"
7898000001739;"{""APIARIO SO 10MG 30 COMP ""}"
7898000001740;"{""PACO 10MG 30 COMP EUR""}"
7898000001741;"{""PRALIVIO 10MG 30 COMP ""}"
7898000001742;"{""DESCON 10MG 30 COMP ""}"
7898000001743;"{""BEYFORTUS 10MG 30 COMP ""}"
7898000001744;"{""PREVIGRIP 10MG 30 COMP WEL""}"
7898000001745;"{""EZETIMIBA SINVASTATINA 10MG 30 COMP GER""}"
7898000001746;"{""CLOR DE FLUOXETINA 10MG 30 COMP ""}"
7898000001747;"{""SORINAN 10MG 30 COMP ""}"
7898000001748;"{""ABERALGINA 10MG 30 COMP ""}"
7898000001749;"{""VISSEREX 10MG 30 COMP ""}"
7898000001750;"{""CRISCY 10MG 30 COMP ""}"
7898000001751;"{""FAMOTID 10MG 30 COMP NEO""}"
7898000001752;"{""XILFYA 10MG 30 COMP PFI""}"
7898000001753;"{""ACECLOFENACO 10MG 30 COMP ""}"
7898000001754;"{""GUAKOEXPEC 10MG 30 COMP VMD""}"
7898000001755;"{""NEBILET 10MG 30 COMP BIO""}"
7898000001756;"{""BIOFLEXIS 10MG 30 COMP UNI""}"
7898000001757;"{""NECTARFLORAL 10MG 30 COMP ""}"
7898000001758;"{""CLOR LINCOMICINA 10MG 30 COMP NEO""}"
7898000001759;"{""VENLAFAXINA 10MG 30 COMP TEU""}"
7898000001760;"{""QUETIPIN 10MG 30 COMP CRI""}"
7898000001761;"{""GUACO 10MG 30 COMP BEL""}"
7898000001762;"{""NUTRI ERVAS 10MG 30 COMP ""}"
7898000001763;"{""EFEXOR XR 10MG 30 COMP ""}"
7898000001764;"{""PROCTOSAN 10MG 30 COMP ""}"
7898000001765;"{""CLOMAZOL 10MG 30 COMP ""}"
7898000001766;"{""EVRYSDI 10MG 30 COMP ROC""}"
7898000001767;"{""ZYPTAN 10MG 30 COMP ""}"
7898000001768;"{""DIEVARI 10MG 30 COMP ""}"
7898000001769;"{""TORMIV 10MG 30 COMP ACH""}"
7898000001770;"{""CLOR DE CIPROFLOXACINO 10MG 30 COMP BIO""}"
7898000001771;"{""BRUKINSA 10MG 30 COMP ""}"
7898000001772;"{""SIMETICONA 10MG 30 COMP GLO""}"
7898000001773;"{""BEM CARE 10MG 30 COMP ""}"
7898000001774;"{""NEBACIMED 10MG 30 COMP ""}"
7898000001775;"{""POLARATUSS 10MG 30 COMP CIF""}"
7898000001776;"{""VIVACITA 10MG 30 COMP ""}"
7898000001777;"{""SEIROGAN 10MG 30 COMP ""}"
7898000001778;"{""GALENOGAL 10MG 30 COMP ""}"
7898000001779;"{""HEMITARTARATO DE ZOLPIDEM 10MG 30 COMP LEG""}"
7898000001780;"{""BIOFHITUS 10MG 30 COMP ""}"
7898000001781;"{""LACTUFOR 10MG 30 COMP ""}"
7898000001782;"{""KOLLAGENASE 10MG 30 COMP ""}"
7898000001783;"{""BESILATO DE ANLODIPINO 10MG 30 COMP MED""}"
7898000001784;"{""LIPIDIL 10MG 30 COMP ABB""}"
7898000001785;"{""ALENDRONATO DE SODIO 10MG 30 COMP BIS""}"
7898000001786;"{""IBUFRAN 10MG 30 COMP ""}"
7898000001787;"{""DAKTARIN 10MG 30 COMP KEN""}"
7898000001788;"{""FLEX 10MG 30 COMP ""}"
7898000001789;"{""VALSAR HIDROCL 10MG 30 COMP ACH""}"
7898000001790;"{""TROK N 10MG 30 COMP ""}"
7898000001791;"{""PARKIDOPA 10MG 30 COMP ""}"
7898000001792;"{""VITAMEDICAL 10MG 30 COMP ""}"
7898000001793;"{""CLOR DE FLUOXETINA 10MG 30 COMP SDZ""}"
7898000001794;"{""INFLUDORON 10MG 30 COMP WEL""}"
7898000001795;"{""SERENIZZ 10MG 30 COMP ""}"
7898000001796;"{""DIGOXINA 10MG 30 COMP NEO""}"
7898000001797;"{""TANDENE 10MG 30 COMP ""}"
7898000001798;"{""CARBOCISTEINA XAROPE 10MG 30 COMP EMS""}"
7898000001799;"{""VARTAZ 10MG 30 COMP ""}"
7898000001800;"{""RANBAXYC 10MG 30 COMP EUR""}"
7898000001801;"{""RIFALDIN 10MG 30 COMP ""}"
7898000001802;"{""ALTRYXEN 10MG 30 COMP EUR""}"
7898000001803;"{""GYNAZOLE 1 10MG 30 COMP ""}"
7898000001804;"{""ZOLPIDEM 10MG 30 COMP SDZ""}"
7898000001805;"{""GALENOGAL 10MG 30 COMP KLE""}"
7898000001806;"{""OLMETECANLO 10MG 30 COMP ""}"
7898000001807;"{""CLARITIN 10MG 30 COMP ""}"
7898000001808;"{""MELATONINA 10MG 30 COMP ""}"
7898000001809;"{""PIASCLEDINE 10MG 30 COMP ABB""}"
7898000001810;"{""TIMOLOL COLIRIO 10MG 30 COMP TEU""}"
7898000001811;"{""CLOR DE DULOXETINA 10MG 30 COMP NVQ""}"
7898000001812;"{""VIZURIA 10MG 30 COMP EXE""}"
7898000001813;"{""MAGNAZIA 10MG 30 COMP ""}"
7898000001814;"{""TORGENA 10MG 30 COMP ""}"
7898000001815;"{""PROFIG 10MG 30 COMP NTV""}"
7898000001816;"{""DIELOFT 10MG 30 COMP MED""}"
7898000001817;"{""CARBAMAZEPINA 10MG 30 COMP TEU""}"
7898000001818;"{""GESICO 10MG 30 COMP EUR""}"
7898000001819;"{""MICONAZOL 10MG 30 COMP MED""}"
7898000001820;"{""DIPIRONA 10MG 30 COMP OLV""}"
7898000001821;"{""VIGORFLUX 10MG 30 COMP ""}"
7898000001822;"{""COLIDIS 10MG 30 COMP ACH""}"
7898000001823;"{""ENBREL 10MG 30 COMP PFI""}"
7898000001824;"{""FLAMAPE 10MG 30 COMP ""}"
7898000001825;"{""ROZEREM 10MG 30 COMP TKD""}"
7898000001826;"{""ZILARICINA 10MG 30 COMP BRS""}"
7898000001827;"{""CLAXAM 10MG 30 COMP ""}"
7898000001828;"{""ZASTAT 10MG 30 COMP ACH""}"
7898000001829;"{""GALDERMA 10MG 30 COMP GAL""}"
7898000001830;"{""RESTIVA 10MG 30 COMP MDH""}"
7898000001831;"{""OLMY 10MG 30 COMP HCT""}"
7898000001832;"{""GYNO ICADEN 10MG 30 COMP ""}"
7898000001833;"{""CLOPIDOGREL 10MG 30 COMP NEO""}"
7898000001834;"{""DIOVAN 10MG 30 COMP ""}"
7898000001835;"{""GARGOJUICE 10MG 30 COMP ""}"
7898000001836;"{""COF 10MG 30 COMP COF""}"
7898000001837;"{""EBASTEL 10MG 30 COMP EUR""}"
7898000001838;"{""BONAGRAN 10MG 30 COMP ""}"
7898000001839;"{""CLOR DE BUPROPIONA 10MG 30 COMP GER""}"
7898000001840;"{""BOLT 10MG 30 COMP MOM""}"
7898000001841;"{""CONAP 10MG 30 COMP ""}"
7898000001842;"{""ISON 10MG 30 COMP UNI""}"
7898000001843;"{""CIPROFLONAX 10MG 30 COMP EMS""}"
7898000001844;"{""CIMETIDINA 10MG 30 COMP NEO""}"
7898000001845;"{""FLATULON 10MG 30 COMP ""}"
7898000001846;"{""TIARAJU 10MG 30 COMP ""}"
7898000001847;"{""LUGANO 10MG 30 COMP EUR""}"
7898000001848;"{""ERFANDEL 10MG 30 COMP JNS""}"
7898000001849;"{""CONDIMIL 10MG 30 COMP ""}"
7898000001850;"{""BRONQTRAT 10MG 30 COMP ""}"
7898000001851;"{""BROMIFEN 10MG 30 COMP NEO""}"
7898000001852;"{""ETNA 10MG 30 COMP GRO""}"
7898000001853;"{""DALI 10MG 30 COMP ""}"
7898000001854;"{""JANUVIA 10MG 30 COMP MER""}"
7898000001855;"{""ULTRASUPRY 10MG 30 COMP ""}"
7898000001856;"{""SIMETICONA 10MG 30 COMP MDQ""}"
7898000001857;"{""ACNOVA 10MG 30 COMP ""}"
7898000001858;"{""LACRIBELL 10MG 30 COMP LAT""}"
7898000001859;"{""LUTICS 10MG 30 COMP ACH""}"
7898000001860;"{""DEXAMETASONA 10MG 30 COMP GER""}"
7898000001861;"{""NEXPRAZIN 10MG 30 COMP EMS""}"
7898000001862;"{""SHIRE 10MG 30 COMP ""}"
7898000001863;"{""FIGATIL 10MG 30 COMP CAT""}"
7898000001864;"{""MICRONOR 10MG 30 COMP ""}"
7898000001865;"{""ALBEL 10MG 30 COMP ""}"
7898000001866;"{""SOLIQUA 10MG 30 COMP ""}"
7898000001867;"{""SORINE 10MG 30 COMP ""}"
7898000001868;"{""REVECTINA 10MG 30 COMP ""}"
7898000001869;"{""VANTIL 10MG 30 COMP ""}"
7898000001870;"{""ACERTANLO 10MG 30 COMP ""}"
7898000001871;"{""DIVENA 10MG 30 COMP ""}"
7898000001872;"{""LORAZEFAST 10MG 30 COMP ""}"
7898000001873;"{""PREVENT 10MG 30 COMP ""}"
7898000001874;"{""PSOREX 10MG 30 COMP ""}"
7898000001875;"{""LINEZOLIDA 10MG 30 COMP DRD""}"
7898000001876;"{""VENSATE LP 10MG 30 COMP ""}"
7898000001877;"{""PROPONATUS 10MG 30 COMP APN""}"
7898000001878;"{""DICLOFENACO 10MG 30 COMP RAN""}"
7898000001879;"{""CLOR DE TICLOPIDINA 10MG 30 COMP ""}"
7898000001880;"{""CAPTOMED 10MG 30 COMP CIM""}"
7898000001881;"{""MENOPRIN 10MG 30 COMP ""}"
7898000001882;"{""LOSARTANA 10MG 30 COMP PHA""}"
7898000001883;"{""FLUITOSS 10MG 30 COMP TEU""}"
7898000001884;"{""ECOS 10MG 30 COMP UNI""}"
7898000001885;"{""SELENE 10MG 30 COMP ""}"
7898000001886;"{""SNIF 10MG 30 COMP ""}"
7898000001887;"{""LIDOSPORIN 10MG 30 COMP ""}"
7898000001888;"{""DIVIDOL 10MG 30 COMP ""}"
7898000001889;"{""LACTO PURGA 10MG 30 COMP HYP""}"
7898000001890;"{""TRAVOPROSTA COLIRIO 10MG 30 COMP MED""}"
7898000001891;"{""TACFEN 10MG 30 COMP EMS""}"
7898000001892;"{""DORTRIRELAX 10MG 30 COMP PHC""}"
7898000001893;"{""LIPTUS 10MG 30 COMP MEL""}"
7898000001894;"{""TERMOMED IBUP 10MG 30 COMP ""}"
7898000001895;"{""MERIONAL 10MG 30 COMP BEN""}"
7898000001896;"{""AGIIXPEC 10MG 30 COMP ""}"
7898000001897;"{""SANCOL 10MG 30 COMP ""}"
7898000001898;"{""LEFOR 10MG 30 COMP BAY""}"
7898000001899;"{""SPIRIVA 10MG 30 COMP ""}"
7898000001900;"{""CLOR DE TRAZODONA 10MG 30 COMP MED""}"
7898000001901;"{""GARGOGEX 10MG 30 COMP GLO""}"
7898000001902;"{""ACICLOVIR 10MG 30 COMP UNI""}"
7898000001903;"{""SONIC 10MG 30 COMP ""}"
7898000001904;"{""TRATURIL 10MG 30 COMP ""}"
7898000001905;"{""TRIMBOW 10MG 30 COMP ""}"
7898000001906;"{""SYNTOCINON 10MG 30 COMP ""}"
7898000001907;"{""DOXICICLINA 10MG 30 COMP SDZ""}"
7898000001908;"{""PARACETAMOL 10MG 30 COMP PHA""}"
7898000001909;"{""VALIUM 10MG 30 COMP ""}"
7898000001910;"{""CLOPIDOGREL 10MG 30 COMP MED""}"
7898000001911;"{""CORTITOP 10MG 30 COMP GEO""}"
7898000001912;"{""OLANZAPINA 10MG 30 COMP NVQ""}"
7898000001913;"{""GUMMY 10MG 30 COMP ""}"
7898000001914;"{""BODYACTION 10MG 30 COMP RAI""}"
7898000001915;"{""SINVASTATINA 10MG 30 COMP LEG""}"
7898000001916;"{""MESILATO DE DOXAZOSINA 10MG 30 COMP CIM""}"
7898000001917;"{""PANVEL VITA 10MG 30 COMP ""}"
7898000001918;"{""SMELLS 10MG 30 COMP MES""}"
7898000001919;"{""MOXIFLOXACINO 10MG 30 COMP GEO""}"
7898000001920;"{""VIE 10MG 30 COMP ACH""}"
7898000001921;"{""UROCTRIM 10MG 30 COMP ""}"
7898000001922;"{""HYPOCAINA 10MG 30 COMP HPF""}"
7898000001923;"{""OLMETEC 10MG 30 COMP PFI""}"
7898000001924;"{""GLOBOFLU 10MG 30 COMP ""}"
7898000001925;"{""LEITE DE MAGNESIA 10MG 30 COMP GSK""}"
7898000001926;"{""UNIPHAR 10MG 30 COMP ""}"
7898000001927;"{""DEFLAZACORTE 10MG 30 COMP EMS""}"
7898000001928;"{""CLOR DE VENLAFAXINA 10MG 30 COMP GER""}"
7898000001929;"{""KETHOL 10MG 30 COMP ""}"
7898000001930;"{""NUANCE 10MG 30 COMP EUR""}"
7898000001931;"{""CANELA DE VELHO 10MG 30 COMP ""}"
7898000001932;"{""ROSA 10MG 30 COMP FRQ""}"
7898000001933;"{""HEMITARTARATO DE ZOLPIDEM 10MG 30 COMP GEO""}"
7898000001934;"{""AROMASIN 10MG 30 COMP ""}"
7898000001935;"{""DRENISON 10MG 30 COMP BIO""}"
7898000001936;"{""ERYSIDORON 10MG 30 COMP WEL""}"
7898000001937;"{""INVEGA 10MG 30 COMP CEL""}"
7898000001938;"{""LACTANON 10MG 30 COMP ""}"
7898000001939;"{""ASPI 10MG 30 COMP EUR""}"
7898000001940;"{""ACTIV 10MG 30 COMP ERV""}"
7898000001941;"{""TRIBULUS MACA PERU 10MG 30 COMP GEN""}"
7898000001942;"{""LIDEXOR 10MG 30 COMP ""}"
7898000001943;"{""TOPIT 10MG 30 COMP ""}"
7898000001944;"{""HEIMER 10MG 30 COMP ""}"
7898000001945;"{""PROHN 10MG 30 COMP ACH""}"
7898000001946;"{""EMS EXPECTOR 10MG 30 COMP ""}"
7898000001947;"{""SIL HP 10MG 30 COMP ""}"
7898000001948;"{""DEXCLORFENIRAMINA 10MG 30 COMP MDQ""}"
7898000001949;"{""FLEX S 10MG 30 COMP ""}"
7898000001950;"{""LACTOFOS 10MG 30 COMP FRQ""}"
7898000001951;"{""ONDAVON 10MG 30 COMP NEO""}"
7898000001952;"{""DESOGESTREL ETINILESTRADIOL 10MG 30 COMP CRI""}"
7898000001953;"{""KELTRINA 10MG 30 COMP MUL""}"
7898000001954;"{""MICONAZOL 10MG 30 COMP TEU""}"
7898000001955;"{""DENSIS 10MG 30 COMP ""}"
7898000001956;"{""CLOR DE BUPROPIONA 10MG 30 COMP GEO""}"
7898000001957;"{""CARVEDILOL 10MG 30 COMP EMS""}"
7898000001958;"{""AURIS SEDINA 10MG 30 COMP ""}"
7898000001959;"{""COLTRAX 10MG 30 COMP ""}"
7898000001960;"{""MITRIP 10MG 30 COMP MYR""}"
7898000001961;"{""POLICLAVUMOXIL 10MG 30 COMP MUL""}"
7898000001962;"{""DIAMICRON 10MG 30 COMP ""}"
7898000001963;"{""CICLOPIROX OLAMINA 10MG 30 COMP PHA""}"
7898000001964;"{""HEM ZOLPIDEM 10MG 30 COMP NEO""}"
7898000001965;"{""LEUKERAN 10MG 30 COMP ASP""}"
7898000001966;"{""MIRTAZAPINA 10MG 30 COMP GER""}"
7898000001967;"{""FERID 10MG 30 COMP UNI""}"
7898000001968;"{""PEN VE ORAL 10MG 30 COMP ""}"
7898000001969;"{""CAPTOPRIL 10MG 30 COMP SDZ""}"
7898000001970;"{""MIZONOL 10MG 30 COMP GEO""}"
7898000001971;"{""HEMIFUMARATO DE QUETIAPINA 10MG 30 COMP NOV""}"
7898000001972;"{""DICLOR DE PRAMIPEXOL 10MG 30 COMP PRD""}"
7898000001973;"{""ENBREL 10MG 30 COMP ""}"
7898000001974;"{""TROMETAMOL CETOROLACO 10MG 30 COMP UNI""}"
7898000001975;"{""DROSPIRENONA ETINILESTRADIOL 10MG 30 COMP ALT""}"
7898000001976;"{""LIVEPAX 10MG 30 COMP ""}"
7898000001977;"{""CLORIDRATO DE LURASIDONA 10MG 30 COMP ""}"
7898000001978;"{""NADERM 10MG 30 COMP CRI""}"
7898000001979;"{""AC TR S N GR NI 10MG 30 COMP ""}"
7898000001980;"{""ETOMIDATO 10MG 30 COMP BLA""}"
7898000001981;"{""HERBAFLUI 10MG 30 COMP ""}"
7898000001982;"{""DOMPERIX 10MG 30 COMP EUR""}"
7898000001983;"{""FLATICONA 10MG 30 COMP ""}"
7898000001984;"{""FOSF DE SITAGLIPTINA 10MG 30 COMP RAN""}"
7898000001985;"{""MUWIZ 10MG 30 COMP ARO""}"
7898000001986;"{""NARIX 10MG 30 COMP CIM""}"
7898000001987;"{""LORATADINA 10MG 30 COMP GLO""}"
7898000001988;"{""SARCOPEN 10MG 30 COMP ""}"
7898000001989;"{""SONRISAL 10MG 30 COMP ""}"
7898000001990;"{""HIDROCLOROTIAZIDA 10MG 30 COMP MDQ""}"
7898000001991;"{""CITRATO DE SILDENAFILA 10MG 30 COMP BIS""}"
7898000001992;"{""FLEX A 10MG 30 COMP MIM""}"
7898000001993;"{""ITA BRASIL 10MG 30 COMP ITA""}"
7898000001994;"{""ARPAFITO 10MG 30 COMP ""}"
7898000001995;"{""BEPEBEN 10MG 30 COMP ""}"
7898000001996;"{""POSTEC 10MG 30 COMP ""}"
7898000001997;"{""FUROMIDA 10MG 30 COMP BEL""}"
7898000001998;"{""CETOCONAZOL BETAMETASONA NEOMICINA 10MG 30 COMP CIM""}"
7898000001999;"{""OSELFLU 10MG 30 COMP NTC""}"
